iter	Logloss
474	0.0006808902179
475	0.0006808657346
476	0.0006808494645
477	0.0006808521241
478	0.0006808067557
479	0.0006807740592
480	0.0006807598229
481	0.0006806885633
482	0.0006806541459
483	0.0006806319311
484	0.000680618477
485	0.00068061175
486	0.0006806024416
487	0.0006805924293
488	0.0006803881152
489	0.000680313101
490	0.0006802732863
491	0.0006801956908
492	0.0006801758226
493	0.0006801758226
494	0.0006801773088
495	0.0006801368683
496	0.0006801288898
497	0.0006800850858
498	0.0006800549706
499	0.0006800503556
500	0.0006800135915
501	0.0006800287665
502	0.0006799712738
503	0.0006799416279
504	0.0006799228548
505	0.0006799193348
506	0.0006799144069
507	0.0006798756091
508	0.0006798790509
509	0.0006798433037
510	0.000679827503
511	0.0006798180382
512	0.0006798106072
513	0.0006797870626
514	0.0006797884706
515	0.0006797884706
516	0.0006797252678
517	0.0006797057124
518	0.000679684358
519	0.0006796692613
520	0.000679664568
521	0.0006796756754
522	0.0006796062149
523	0.0006796120033
524	0.0006795809494
525	0.0006795617852
526	0.0006795060134
527	0.000679527446
528	0.0006795007726
529	0.0006794735516
530	0.0006794632263
531	0.0006794738644
532	0.000679447895
533	0.0006793191427
534	0.0006793462072
535	0.0006791515144
536	0.0006788583409
537	0.0006788443393
538	0.0006788071059
539	0.0006788047593
540	0.0006788088268
541	0.0006787801978
542	0.0006787543847
543	0.0006787431209
544	0.0006787229398
545	0.0006787043231
546	0.0006786810132
547	0.0006786404163
548	0.0006785924666
549	0.0006785688438
550	0.0006785281687
551	0.0006785271518
552	0.0006784792022
553	0.0006784792022
554	0.0006784860856
555	0.0006784736484
556	0.0006784709889
557	0.0006784398568
558	0.0006784385271
559	0.0006784140438
560	0.000678426481
561	0.0006784199104
562	0.0006784084901
563	0.0006784055177
564	0.0006783606186
565	0.0006783587413
566	0.0006783366829
567	0.0006783257319
568	0.0006783230724
569	0.0006783265141
570	0.0006782803636
571	0.000678265658
572	0.0006782331179
573	0.0006782143448
574	0.0006781883753
575	0.000678190409
576	0.000678156461
577	0.0006781405821
578	0.0006781201663
579	0.0006781042091
580	0.000678092476
581	0.0006780725295
582	0.000678041945
583	0.000678028178
584	0.000678002365
585	0.0006779968895
586	0.000677980463
587	0.0006779798373
588	0.0006779391622
589	0.0006779086559
590	0.0006779112372
591	0.0006778944196
592	0.0006778773673
593	0.0006778714225
594	0.0006778452966
595	0.0006778506939
596	0.0006778335634
597	0.0006778214391
598	0.0006778214391
599	0.000677818232
600	0.0006778036828
601	0.0006777997718
602	0.0006777483804
603	0.0006777293726
604	0.0006777195167
605	0.0006776877588
606	0.0006776725839
607	0.0006776660133
608	0.0006776527157
609	0.0006776594427
610	0.0006775755895
611	0.0006776032016
612	0.0006775751201
613	0.000677558459
614	0.0006775425801
615	0.0006775266229
616	0.0006775219297
617	0.0006774870429
618	0.0006774584922
619	0.0006773881712
620	0.0006773248119
621	0.0006772896906
622	0.000677273577
623	0.0006771010207
624	0.0006770958581
625	0.0006770931204
626	0.000677053384
627	0.0006770043392
628	0.000676999333
629	0.0006767558301
630	0.0006767689712
631	0.0006767067071
632	0.0006766551592
633	0.0006766373248
634	0.0006766106513
635	0.0006765583995
636	0.0006765569132
637	0.0006765429116
638	0.0006765175679
639	0.0006765175679
640	0.0006765272674
641	0.0006765106844
642	0.0006764990295
643	0.0006764228419
644	0.0006764479509
645	0.0006764348098
646	0.0006764081363
647	0.0006763759873
648	0.0006763637066
649	0.0006763304625
650	0.00067631826
651	0.0006762825911
652	0.0006762314343
653	0.0006762375356
654	0.0006762070293
655	0.0006762093759
656	0.0006761619738
657	0.0006761358479
658	0.0006761086269
659	0.0006760494133
660	0.0006760390881
661	0.000675983551
662	0.0006759582855
663	0.0006757397351
664	0.0006757047702
665	0.0006756884219
666	0.0006756659724
667	0.0006756180228
668	0.0006756180228
669	0.0006756094184
670	0.0006755920533
671	0.0006755457463
672	0.0006754506291
673	0.0006754506291
674	0.0006751114615
675	0.0006751095842
676	0.0006750704735
677	0.0006750750886
678	0.000675043409
679	0.0006750423139
680	0.0006750182217
681	0.0006749788764
682	0.0006749119971
683	0.0006749030017
684	0.0006748515321
685	0.0006748239199
686	0.0006747544594
687	0.0006747166003
688	0.0006747166003
689	0.0006747028333
690	0.0006746891446
691	0.0006746757688
692	0.0006746652871
693	0.0006746117837
694	0.000674610454
695	0.000674610454
696	0.0006745817467
697	0.0006745817467
698	0.0006745158844
699	0.0006744947646
700	0.0006744804501
701	0.0006744804501
702	0.0006744773995
703	0.0006744898367
704	0.0006744265556
705	0.0006744138838
706	0.0006743936245
707	0.0006743829864
708	0.0006743635875
709	0.0006743217391
710	0.0006743000718
711	0.0006742777005
712	0.0006742680792
713	0.0006742735547
714	0.0006742647939
715	0.0006742418751
716	0.0006742418751
717	0.000674234757
718	0.0006742102737
719	0.0006741750741
720	0.0006741667826
721	0.0006741417518
722	0.0006741136704
723	0.0006740977914
724	0.0006740529706
725	0.0006740118262
726	0.0006739993108
727	0.0006739921144
728	0.0006739900807
729	0.0006739755315
730	0.0006739755315
731	0.0006739745929
732	0.0006739736542
733	0.0006739314147
734	0.0006739028639
735	0.0006739118594
736	0.0006739056017
737	0.0006738975449
738	0.0006738940249
739	0.000673843181
740	0.000673843181
741	0.0006738017237
742	0.0006737909292
743	0.0006737577634
744	0.0006737267877
745	0.0006737213122
746	0.0006736737537
747	0.0006736627245
748	0.0006736612383
749	0.0006736488793
750	0.0006736488793
751	0.0006736285417
752	0.000673627916
753	0.0006736489575
754	0.0006735807485
755	0.0006735364752
756	0.0006735364752
757	0.000673500337
758	0.0006735205963
759	0.0006734813292
760	0.0006734306418
761	0.0006734192215
762	0.0006732329765
763	0.0006732329765
764	0.0006731781434
765	0.0006731590574
766	0.0006731280035
767	0.0006731136108
768	0.0006731205725
769	0.0006731103255
770	0.0006730488435
771	0.0006730576043
772	0.0006729872051
773	0.0006729564642
774	0.0006729635041
775	0.0006729465301
776	0.0006729425408
777	0.0006729162584
778	0.0006729162584
779	0.0006729128167
780	0.0006728739407
781	0.0006728194204
782	0.0006727904785
783	0.0006727923558
784	0.0006727583296
785	0.000672774756
786	0.0006727548878
787	0.0006726970823
788	0.0006727142127
789	0.000672684254
790	0.0006726513228
791	0.000672657033
792	0.0006726491326
793	0.0006726273089
794	0.0006726312982
795	0.000672633723
796	0.0006725903102
797	0.0006725467409
798	0.0006725372761
799	0.0006724997299
800	0.0006724996517
801	0.0006724996517
802	0.0006724697711
803	0.0006724514673
804	0.0006724445839
805	0.0006724325378
806	0.0006724010928
807	0.000672386309
808	0.00067241705
809	0.0006723482152
810	0.0006723507965
811	0.0006723349958
812	0.0006723339789
813	0.0006722681166
814	0.0006722767991
815	0.0006722767991
816	0.0006722447284
817	0.0006722466839
818	0.0006722363587
819	0.0006722355765
820	0.0006719531975
821	0.0006719211268
822	0.0006716447709
823	0.0006716104317
824	0.0006715970559
825	0.0006714622023
826	0.0006714374062
827	0.0006714247343
828	0.0006713838246
829	0.0006714063523
830	0.0006713562124
831	0.0006713526143
832	0.0006713214822
833	0.0006713153027
834	0.0006712941047
835	0.0006712934007
836	0.0006712609389
837	0.0006712201073
838	0.0006712181518
839	0.0006712272255
840	0.0006711875673
841	0.0006711559659
842	0.0006711567481
843	0.0006711684813
844	0.0006710317504
845	0.0006709805154
846	0.0006709536073
847	0.0006709530598
848	0.0006709233357
849	0.0006708812526
850	0.0006708970533
851	0.000670851372
852	0.0006708422984
853	0.0006708330683
854	0.0006708232124
855	0.0006708462877
856	0.0006708347109
857	0.0006708041264
858	0.0006708030313
859	0.0006707994331
860	0.0006707576629
861	0.000670782068
862	0.0006707621997
863	0.0006707611046
864	0.0006707575065
865	0.0006707509359
866	0.0006707391245
867	0.0006707305983
868	0.0006707031426
869	0.0006706535503
870	0.0006706378278
871	0.0006706380625
872	0.0006706192112
873	0.0006705864364
874	0.0006705900346
875	0.000670559763
876	0.000670555539
877	0.0006705514715
878	0.0006705514715
879	0.0006705376263
880	0.0006705262842
881	0.0006705198701
882	0.0006705129866
883	0.0006704508789
884	0.0006704628468
885	0.0006704426657
886	0.0006704389893
887	0.000670433592
888	0.0006704378942
889	0.0006704425874
890	0.0006703984706
891	0.0006703743784
892	0.0006703497387
893	0.0006703125054
894	0.0006702873963
895	0.0006702817644
896	0.0006702598624
897	0.0006702180923
898	0.0006702158238
899	0.0006701897761
900	0.0006702011964
901	0.000670192905
902	0.0006702013529
903	0.0006702032302
904	0.0006701994756
905	0.000670169595
906	0.0006701703772
907	0.0006701650582
908	0.0006701323617
909	0.0006701379936
910	0.000670113745
911	0.0006700222261
912	0.0006700189408
913	0.0006699411888
914	0.0006699347746
915	0.0006699410323
916	0.0006699041901
917	0.0006699044248
918	0.0006698844001
919	0.0006698851823
920	0.0006698851823
921	0.0006698908143
922	0.0006698385624
923	0.0006697766111
924	0.0006697758289
925	0.0006697953842
926	0.0006697834946
927	0.000669793194
928	0.0006697227949
929	0.0006697193531
930	0.0006697198225
931	0.0006696883775
932	0.0006697209175
933	0.0006697119221
934	0.0006697099666
935	0.0006696503619
936	0.0006696280688
937	0.00066956557
938	0.0006695640838
939	0.0006695629105
940	0.0006695541497
941	0.0006695431987
942	0.0006694817168
943	0.0006694469865
944	0.0006693689216
945	0.0006693468632
946	0.0006693442037
947	0.000669352104
948	0.0006692455666
949	0.0006692569087
950	0.0006692504163
951	0.0006692421249
952	0.0006690479013
953	0.0006690346037
954	0.0006689209481
955	0.0006689142993
956	0.0006688923973
957	0.0006688729985
958	0.0006688489063
959	0.0006688146454
960	0.0006687935256
961	0.0006687878937
962	0.0006687919612
963	0.0006687489394
964	0.0006687572309
965	0.0006687241433
966	0.0006687042751
967	0.0006687155389
968	0.0006686691537
969	0.0006686619573
970	0.0006686555432
971	0.0006686650862
972	0.0006686366919
973	0.0006686425585
974	0.0006686445922
975	0.0006686445922
976	0.0006686170583
977	0.0006685975812
978	0.000668582328
979	0.000668568874
980	0.0006685778694
981	0.0006685510395
982	0.0006685556546
983	0.0006685460333
984	0.0006685066098
985	0.0006685217847
986	0.0006685125546
987	0.0006684976926
988	0.0006684934686
989	0.0006684057825
990	0.0006683917809
991	0.0006683636212
992	0.0006683691749
993	0.0006683456303
994	0.0006683347576
995	0.0006683202866
996	0.0006682997926
997	0.0006682950211
998	0.000668307693
999	0.0006682968202
